global_human_like_perplexity,num_edits,sequence_length,original_length
1.2626219987869263,1,55,148
1.1893420219421387,1,81,324
1.1117972135543823,2,113,492
1.0853586196899414,4,444,1882
1.514045000076294,5,58,268
1.1416211128234863,3,87,403
1.0548032522201538,3,387,1825
1.3388184309005737,6,132,340
1.3412704467773438,11,246,924
1.8169187307357788,6,134,386
1.0815860033035278,6,712,3311
1.2490900754928589,19,639,2733
1.0552970170974731,4,520,2824
1.2068322896957397,5,208,1165
1.1307333707809448,3,204,1152
1.129902720451355,2,96,447
1.0002259016036987,2,124,517
1.0002176761627197,3,179,839
1.0711109638214111,3,290,1205
1.0956377983093262,4,290,1205
1.0513763427734375,2,305,1203
1.0492770671844482,4,410,444
1.1181613206863403,3,176,831
1.0736526250839233,3,296,1500
1.0011272430419922,1,14,69
1.3809260129928589,1,17,98
1.2707058191299438,4,74,285
1.2410706281661987,5,168,701
1.086830735206604,2,190,804
1.4672577381134033,2,74,325
1.0975197553634644,1,164,762
1.1077728271484375,4,459,1803
1.1714235544204712,7,290,1462
1.476467251777649,2,57,222
1.0474648475646973,6,996,4219
1.1196298599243164,4,243,1291
1.0837314128875732,5,330,1643
1.0582634210586548,2,259,1247
2.602954387664795,1,11,38
2.0369744300842285,11,155,926
1.324670672416687,2,29,59
1.2950398921966553,12,424,1535
2.0048398971557617,2,7,38
1.1379477977752686,1,130,782
1.0772902965545654,3,265,1269
1.3410025835037231,10,704,3357
1.2331501245498657,6,444,1967
1.0626275539398193,19,1747,8670
1.0242218971252441,2,750,3512
1.3498411178588867,17,451,1972
1.0517913103103638,1,271,1253
1.1661818027496338,2,82,430
1.1081238985061646,18,1856,8743
1.156244158744812,2,53,291
1.57481050491333,3,92,411
1.2665605545043945,4,158,771
1.2323864698410034,20,839,4196
1.1853642463684082,3,123,504
1.0001695156097412,2,885,3185
1.0681120157241821,3,326,1013
1.1511116027832031,11,723,2898
1.6152299642562866,4,53,230
1.0547064542770386,2,253,1138
1.1669586896896362,7,250,1132
1.0890884399414062,2,219,1112
1.0574226379394531,4,723,3565
1.1817430257797241,4,162,420
1.6559031009674072,2,55,262
1.1868499517440796,6,244,1069
1.1650079488754272,3,96,311
1.0767037868499756,3,636,3018
1.2728508710861206,8,359,1460
1.1160181760787964,3,287,1359
1.0001702308654785,6,784,3720
1.0678223371505737,6,829,3943
1.0710642337799072,5,300,1221
1.0633116960525513,8,1175,6553
1.582266092300415,8,121,557
1.0603595972061157,3,455,2148
1.6832160949707031,3,58,195
1.1482619047164917,4,139,584
1.0002127885818481,2,210,934
1.0573915243148804,1,157,819
1.3271222114562988,3,23,113
1.093496561050415,5,552,2768
1.1027878522872925,5,275,1271
1.3457623720169067,4,66,243
1.121674656867981,4,279,1170
1.3004974126815796,7,177,654
1.315874457359314,6,157,652
1.2863349914550781,3,96,455
1.024253010749817,3,347,1442
1.094344139099121,4,235,1075
1.0972689390182495,2,111,459
1.589537501335144,5,122,479
1.0658890008926392,7,926,4087
1.1362723112106323,7,456,1932
1.0900605916976929,3,346,1604
1.0763095617294312,3,264,1520
1.0510176420211792,2,288,1288
1.1430251598358154,3,45,169
1.0682638883590698,5,453,1744
1.5534896850585938,2,93,369
1.4686613082885742,4,72,319
2.0877938270568848,6,70,344
1.0728857517242432,9,727,2911
1.9124029874801636,14,185,986
1.0452486276626587,3,226,1093
1.0951764583587646,6,669,2502
1.5402487516403198,10,186,776
1.2129617929458618,34,1334,5610
1.3783257007598877,6,127,603
1.0844814777374268,2,85,417
2.2759783267974854,2,10,61
1.0703024864196777,3,188,886
1.1112099885940552,3,188,890
1.0256541967391968,1,1711,8031
1.2651255130767822,6,268,1154
1.0956358909606934,3,319,1467
1.1160656213760376,6,387,1713
1.2003881931304932,7,238,1053
1.2278590202331543,11,453,2286
1.0885080099105835,2,413,2050
1.2868670225143433,8,448,1997
1.0588223934173584,2,446,1728
1.0602257251739502,8,1235,6150
1.0791893005371094,1,213,1113
1.1645619869232178,2,98,487
1.4889185428619385,3,38,192
1.1506500244140625,13,561,2359
1.2292695045471191,1,72,358
1.2752254009246826,5,172,709
1.2677537202835083,1,67,293
1.2486708164215088,4,108,455
1.0348179340362549,4,1088,4415
1.1885247230529785,4,153,704
1.09053635597229,13,763,3151
1.1094433069229126,4,298,1394
1.061676263809204,1,139,575
1.0922764539718628,1,92,332
1.288719892501831,6,50,182
1.0739363431930542,4,458,2036
1.1854078769683838,4,227,979
1.2070924043655396,5,88,396
1.0001734495162964,2,643,2846
1.3449071645736694,14,654,2335
2.0232393741607666,1,17,94
1.0454963445663452,6,397,1675
1.1113046407699585,12,500,2285
1.3048326969146729,12,365,469
1.2460490465164185,2,146,713
1.1531119346618652,6,337,1818
1.3524986505508423,11,349,1870
1.1264801025390625,7,414,2019
1.5219645500183105,16,218,1144
1.0927298069000244,5,88,358
1.1333236694335938,1,2122,10873
1.6610193252563477,3,39,156
1.1938577890396118,4,185,742
1.104636549949646,2,82,341
1.3652615547180176,4,90,423
1.5208611488342285,10,238,979
1.1902716159820557,2,130,488
1.0256961584091187,3,564,1955
1.0567179918289185,2,568,1967
1.1491646766662598,3,90,336
1.0536001920700073,3,120,546
1.108285665512085,9,405,1362
1.3510452508926392,4,147,743
1.1003926992416382,11,525,2382
1.2680933475494385,5,231,984
1.7437013387680054,9,131,406
1.3409596681594849,4,97,499
1.1226760149002075,2,121,625
1.354947805404663,3,108,505
4.452523231506348,3,13,57
1.2497575283050537,2,77,372
1.2504565715789795,3,94,288
1.1280697584152222,3,211,865
1.2315199375152588,10,332,1458
1.4936481714248657,15,247,1160
1.096265435218811,4,391,1738
1.4498270750045776,2,18,86
2.7410736083984375,2,19,85
1.1145151853561401,5,220,1163
1.0002562999725342,1,48,237
1.1197720766067505,2,184,942
1.1239246129989624,12,889,3933
1.0002384185791016,1,69,355
1.2672247886657715,2,52,262
1.1316910982131958,6,366,1933
1.1356048583984375,4,271,1487
1.0343877077102661,4,413,2224
1.1605401039123535,7,447,2391
1.0707597732543945,7,802,3778
1.2665003538131714,5,140,630
1.538474440574646,5,104,414
1.0758916139602661,5,507,1841
1.2915401458740234,11,453,2175
1.0776262283325195,1,314,1560
1.1982098817825317,7,292,1059
1.0962506532669067,3,151,750
1.1778414249420166,6,256,1361
1.1465667486190796,3,123,661
1.0002336502075195,2,88,441
1.1702383756637573,2,135,694
1.6204413175582886,5,77,220
1.0773183107376099,2,237,1179
1.5796754360198975,3,33,133
1.0473421812057495,3,138,540
1.0002117156982422,3,217,955
1.123026728630066,2,116,597
1.1893301010131836,2,84,399
1.1318080425262451,2,211,967
1.179985523223877,7,239,970
1.4485154151916504,2,28,117
1.5838803052902222,1,21,88
1.0364186763763428,18,4374,19854
1.031087040901184,3,712,3221
1.0453753471374512,5,898,4196
1.1034955978393555,4,354,1987
1.3577083349227905,18,953,3470
1.1292853355407715,3,217,1093
1.4125505685806274,7,227,1203
1.694340467453003,4,58,268
1.0002144575119019,2,199,954
1.0790003538131714,2,204,980
1.144087314605713,10,827,3684
1.0929324626922607,13,571,2620
1.834054708480835,8,154,525
1.0002107620239258,2,224,1013
1.1159881353378296,3,170,898
1.153678297996521,2,129,579
1.0243943929672241,3,292,1437
1.0797194242477417,3,408,2010
1.074189305305481,1,4568,21445
1.0485460758209229,1,4565,21245
1.0001801252365112,6,510,2403
1.0434160232543945,6,749,3684
1.2044049501419067,6,174,832
1.2213869094848633,6,252,1096
1.1504809856414795,6,210,1013
1.6097180843353271,4,128,594
1.0151113271713257,19,1097,322
1.4178301095962524,4,42,215
1.2027193307876587,2,151,784
2.1104466915130615,4,28,121
1.5702946186065674,1,42,183
1.2480276823043823,4,117,552
1.1648998260498047,5,75,352
1.126697301864624,3,164,773
1.1864359378814697,17,448,2093
1.2362521886825562,8,303,1373
1.5309782028198242,10,203,1000
1.1147549152374268,2,197,911
1.707480788230896,8,85,235
1.6222656965255737,2,33,162
1.0674207210540771,2,237,1063
1.220367431640625,13,612,2437
1.593562364578247,4,79,273
1.0735394954681396,2,210,1004
1.1886272430419922,2,150,828
1.1033384799957275,2,202,782
1.3722728490829468,14,288,1164
1.0529019832611084,5,762,3314
1.2312833070755005,2,83,341
1.3163598775863647,6,117,361
1.04023015499115,5,621,3079
1.2940078973770142,7,167,802
1.6167714595794678,4,55,163
1.0658284425735474,7,883,2919
2.163158416748047,9,91,444
1.1144589185714722,5,308,1721
2.0027544498443604,2,40,158
1.8368555307388306,2,37,163
1.2286382913589478,1,85,455
1.2365281581878662,1,102,177
1.2439515590667725,3,141,547
1.1051855087280273,2,222,694
1.125171422958374,1,132,498
1.000183343887329,4,464,2079
1.1831486225128174,2,116,547
1.8020352125167847,2,17,62
1.2721701860427856,2,75,358
1.2993710041046143,1,25,154
1.1111873388290405,3,204,764
1.4322532415390015,1,15,87
1.0918229818344116,6,719,3306
1.191031813621521,1,212,936
1.124930739402771,4,403,1450
1.1036865711212158,5,421,1861
1.092077612876892,9,473,2030
1.1625816822052002,4,265,1250
1.1313971281051636,5,290,1287
1.1320385932922363,1,68,343
1.0661261081695557,3,215,953
1.1930840015411377,2,75,375
1.024351954460144,61,10359,48950
1.21336829662323,8,292,1476
1.0801440477371216,2,209,894
1.1987963914871216,17,749,3134
1.0002578496932983,3,47,173
1.2195243835449219,1,106,514
1.142129898071289,2,142,620
1.087005376815796,3,125,405
1.4486907720565796,3,92,410
1.1575875282287598,4,208,927
1.3877545595169067,3,157,567
1.110960841178894,16,1217,6202
1.0817241668701172,1,114,619
1.307680606842041,12,222,455
1.0499138832092285,5,242,946
1.1346083879470825,3,190,763
1.4867420196533203,2,58,231
1.1784895658493042,1,180,637
1.0902470350265503,2,154,662
1.5932821035385132,13,236,743
1.2753756046295166,3,175,663
1.0001871585845947,3,418,2075
1.069414734840393,3,429,2106
1.6048283576965332,2,52,195
1.5526045560836792,2,44,166
1.085283637046814,3,152,740
1.128884196281433,3,167,797
1.2372812032699585,4,118,443
1.0895854234695435,3,144,633
1.2386376857757568,9,370,1519
1.103739857673645,1,160,885
1.0574063062667847,2,174,863
1.16969633102417,6,229,1124
1.2039283514022827,1,38,195
1.0569077730178833,3,369,1645
1.0569077730178833,3,369,1646
1.0874345302581787,6,438,1918
1.2190768718719482,3,55,260
1.2165597677230835,7,249,1371
1.083496332168579,5,692,2890
1.0204063653945923,1,695,2891
1.239148736000061,1,53,269
1.1103676557540894,28,1382,5868
1.0905553102493286,8,638,3308
1.995044469833374,13,157,745
1.084424376487732,5,424,1964
1.1905419826507568,7,541,2186
1.199237585067749,2,133,527
1.1817902326583862,16,1062,5140
1.098261833190918,6,488,2476
1.2162710428237915,6,249,987
1.4420325756072998,6,103,577
1.1239006519317627,2,86,334
1.0750199556350708,2,116,579
1.0624613761901855,2,116,578
1.079939365386963,2,117,579
1.0194165706634521,3,754,3460
1.1492810249328613,3,339,1571
1.1671515703201294,2,102,504
1.000234603881836,2,84,384
1.0617858171463013,6,688,3044
1.3158262968063354,4,102,287
1.0275484323501587,3,254,845
1.0986613035202026,3,277,1343
1.5493203401565552,1,18,82
1.2523146867752075,5,172,883
1.0618706941604614,2,457,2783
1.5045636892318726,4,170,694
1.1652556657791138,5,381,1862
1.0172119140625,3,514,2013
1.0641107559204102,2,185,795
1.0794215202331543,17,1670,7941
1.338341236114502,12,446,1961
1.7951345443725586,1,9,30
1.0338218212127686,1,228,1106
1.0404703617095947,3,329,1248
1.1031674146652222,3,362,1352
1.1149314641952515,4,269,1198
1.1563416719436646,1,270,1244
1.282694935798645,2,77,340
1.09308922290802,4,199,827
1.0607476234436035,3,410,1972
1.050520658493042,4,719,2507
1.000171184539795,1,727,2528
1.0524446964263916,3,167,750
1.2572976350784302,3,68,323
1.1994138956069946,2,119,600
1.1958298683166504,19,800,3566
1.1942535638809204,6,227,1001
1.0585659742355347,8,1329,5825
1.0722180604934692,6,153,722
1.0957473516464233,5,294,1453
1.3823450803756714,4,174,581
1.093307614326477,1,125,608
1.0680530071258545,1,142,689
1.2272220849990845,3,227,1205
1.2749980688095093,3,92,620
1.0538543462753296,3,659,3002
1.1333879232406616,15,1728,6583
1.3231332302093506,6,187,925
1.3215454816818237,3,72,418
1.0524486303329468,1,145,701
1.0524486303329468,1,145,702
1.509566068649292,1,16,62
1.0638608932495117,13,1294,4835
1.187096118927002,5,218,1171
1.1594386100769043,4,171,865
1.153219223022461,6,361,1191
1.7768685817718506,4,61,197
1.3808773756027222,2,38,127
1.2025234699249268,4,127,621
1.0389385223388672,2,172,772
1.0617327690124512,4,173,863
1.0001837015151978,4,461,1988
1.2215251922607422,2,89,376
1.1714469194412231,3,281,1262
1.0211189985275269,2,622,2082
1.1299315690994263,2,166,68
1.5601016283035278,3,63,245
1.1176236867904663,2,72,350
1.4196394681930542,1,142,498
1.2090342044830322,1,146,609
1.0728504657745361,10,1434,6768
1.7772254943847656,3,49,273
1.2073521614074707,4,157,793
1.4759867191314697,3,95,435
1.2842503786087036,8,282,1120
1.0160666704177856,2,1197,5822
1.3800134658813477,3,121,523
1.1411951780319214,4,211,1274
1.06416654586792,3,424,2406
1.3972057104110718,3,71,367
2.0033488273620605,1,11,53
1.2839703559875488,21,706,2754
1.0368220806121826,2,464,1364
1.3809258937835693,2,17,73
1.0747933387756348,2,330,1729
1.1157032251358032,13,1367,3787
1.2011497020721436,3,132,469
1.8651955127716064,14,137,471
1.1058071851730347,3,205,1003
1.0583274364471436,1,219,1182
1.2061760425567627,2,21,110
1.1017613410949707,6,592,3055
1.2540212869644165,3,91,448
1.0003089904785156,1,32,149
1.075268268585205,1,33,155
1.146693468093872,3,73,307
1.0214673280715942,2,366,1714
1.101022481918335,7,509,2598
1.4855334758758545,9,174,844
1.0841113328933716,3,72,343
1.13087797164917,1,121,544
1.0002331733703613,8,90,411
1.410188913345337,8,239,1160
1.1543591022491455,6,341,1815
1.08604896068573,2,162,618
1.0410617589950562,2,162,615
1.1994463205337524,10,291,1225
1.07195246219635,1,151,543
1.0654478073120117,1,130,461
1.1305292844772339,1,44,210
1.074275255203247,10,1039,4657
1.0682249069213867,3,109,553
1.1525437831878662,2,90,437
1.718727946281433,3,54,208
1.4738032817840576,2,61,236
2.1738271713256836,7,94,513
1.4215632677078247,19,403,1816
1.7137352228164673,2,22,68
1.2110717296600342,6,325,1191
1.1283012628555298,6,440,2402
1.1130229234695435,3,343,1889
1.052708625793457,1,157,756
1.131859540939331,2,198,910
1.0521090030670166,4,318,1489
1.1126489639282227,3,202,864
1.3169727325439453,1,74,272
1.11833918094635,5,260,700
2.163604736328125,5,118,270
1.4973374605178833,2,22,67
1.8288832902908325,3,25,105
1.2246485948562622,5,140,629
1.1277825832366943,5,216,923
1.048874855041504,2,157,784
1.0521976947784424,7,261,1023
1.1182998418807983,20,1231,5459
1.3263601064682007,2,19,97
1.776009440422058,1,27,83
1.9400947093963623,8,95,242
1.0356343984603882,2,412,1969
1.3005497455596924,1,46,159
1.00022554397583,2,126,722
1.9613211154937744,6,108,453
1.1799116134643555,1,80,363
1.094482421875,1,92,452
1.0660496950149536,1,219,1055
1.0738080739974976,3,186,786
1.2125647068023682,5,257,988
1.0961179733276367,11,879,3173
1.0298607349395752,3,934,3609
1.072737693786621,2,375,1728
1.3478072881698608,3,115,490
1.2932476997375488,2,78,400
1.105041742324829,2,147,671
1.079504132270813,1,317,1207
1.0698840618133545,1,312,1212
1.1008473634719849,2,213,976
1.1369271278381348,6,481,1805
1.000219702720642,3,166,491
1.2643041610717773,10,188,940
1.247008204460144,5,148,654
1.1586437225341797,6,401,824
1.1200824975967407,4,450,2063
1.7357499599456787,3,56,216
1.1926426887512207,8,515,2247
1.0001802444458008,1,507,2281
1.4457226991653442,26,554,2757
1.5205312967300415,8,148,664
1.1094287633895874,3,78,379
1.145310401916504,2,111,513
1.2239243984222412,3,104,463
1.074714183807373,5,411,1004
1.062874436378479,6,624,3167
1.0909466743469238,4,377,1686
1.0754724740982056,2,155,686
1.0834214687347412,4,445,1426
1.5492388010025024,4,52,191
1.060660719871521,8,1040,4882
1.0806050300598145,9,1248,5946
1.427548885345459,1,22,99
1.8464030027389526,4,64,309
1.1197792291641235,8,629,2471
1.021773338317871,4,512,2498
1.4171444177627563,63,1728,7615
1.1208672523498535,25,1810,1902
1.0976126194000244,3,442,1793
1.2186381816864014,2,25,135
1.042702555656433,2,155,727
1.0834711790084839,3,105,577
1.9340112209320068,1,19,96
1.0546376705169678,7,682,1574
1.1900182962417603,4,137,666
1.1098451614379883,12,1210,5703
1.1185855865478516,22,1638,8105
1.436971664428711,8,223,978
1.1402915716171265,4,172,868
2.2431788444519043,2,18,85
1.2383170127868652,31,2218,3634
1.1720612049102783,3,196,888
1.3852863311767578,11,156,558
1.1157915592193604,14,1321,6975
1.0690480470657349,2,161,782
1.0514845848083496,2,265,1223
1.0514847040176392,2,265,1223
1.0002368688583374,2,75,333
1.379052996635437,3,65,398
1.3140026330947876,10,355,1278
1.0802110433578491,4,478,2313
1.510697364807129,20,387,1899
1.1082172393798828,2,218,1330
1.0442599058151245,6,1112,2594
1.0162943601608276,4,1586,5066
1.0003180503845215,2,31,219
1.0351386070251465,5,234,1212
1.101151704788208,4,176,722
1.1314665079116821,4,177,724
1.2991582155227661,2,105,434
1.1498843431472778,5,450,1864
1.044246792793274,3,337,1359
1.097505807876587,2,192,894
1.1867250204086304,2,111,552
1.062538981437683,2,121,598
1.0731295347213745,3,180,1039
1.1996525526046753,4,156,744
1.1689839363098145,6,84,341
1.8378688097000122,6,56,223
1.0399030447006226,14,1709,7652
1.4435757398605347,5,83,304
1.0943126678466797,4,381,1554
1.2323224544525146,4,60,343
1.1626399755477905,5,225,1217
1.1829259395599365,2,109,563
1.0480879545211792,5,1057,4931
1.1194491386413574,2,188,938
1.2835098505020142,1,68,185
1.4311771392822266,2,115,657
1.0002329349517822,2,91,324
1.3949720859527588,3,197,955
1.3472201824188232,5,102,416
1.1048243045806885,8,571,2817
1.2355930805206299,4,67,317
1.0327953100204468,3,938,4364
1.0001696348190308,3,916,4273
1.4359338283538818,3,24,115
1.3231608867645264,4,156,838
1.3859200477600098,6,230,958
1.0001938343048096,3,351,1667
1.1484613418579102,14,639,2296
1.185778021812439,3,95,273
1.1632061004638672,3,134,620
1.0002508163452148,3,52,254
1.2439053058624268,1,73,399
1.2031172513961792,1,73,398
1.1934398412704468,3,72,382
1.6712985038757324,6,109,493
1.2278848886489868,5,137,700
1.6645495891571045,81,1383,5582
1.263633370399475,45,1869,2751
1.6178349256515503,4,48,209
1.0198014974594116,5,688,2903
1.2030267715454102,4,382,1586
1.3798530101776123,1,47,174
1.2288259267807007,6,244,969
1.1820454597473145,5,196,737
1.071496844291687,5,374,1692
1.0930131673812866,5,226,931
1.518370509147644,7,148,714
1.4341360330581665,29,729,2971
1.2163928747177124,4,92,496
1.40725839138031,3,52,299
1.647707462310791,1,26,166
1.3452473878860474,5,160,869
1.051084280014038,8,873,3646
1.0724098682403564,3,356,1814
1.1103060245513916,3,414,2168
1.0868645906448364,1,186,939
1.2650052309036255,15,681,2975
1.0434472560882568,7,495,1647
1.0194225311279297,17,923,3184
1.2908711433410645,5,99,433
1.5659234523773193,6,139,608
1.1300013065338135,4,222,1080
1.4043296575546265,7,309,1387
1.142578363418579,14,532,2509
1.354865550994873,11,302,1125
1.0780463218688965,18,1399,5932
1.0139036178588867,18,1258,302
1.2038884162902832,1,73,356
1.215550422668457,2,145,358
1.1003103256225586,7,403,1751
1.036270022392273,3,254,1125
1.2316608428955078,7,321,1184
1.0122216939926147,3,2281,9945
1.564771294593811,10,160,828
1.0840288400650024,1,115,559
1.2194068431854248,13,382,1862
1.16422438621521,6,276,1345
1.1615303754806519,5,216,692
1.5606526136398315,3,97,274
1.167986512184143,2,162,836
1.432135820388794,4,74,347
1.0689665079116821,2,147,742
1.4874589443206787,1,18,77
1.7838937044143677,1,12,42
1.1058396100997925,5,76,300
3.078847646713257,5,29,110
1.8965266942977905,4,51,240
1.4714211225509644,6,82,412
1.1355339288711548,2,99,479
1.0650094747543335,2,857,3598
1.1776165962219238,14,566,1592
1.2788747549057007,2,43,212
1.0530024766921997,3,450,1946
1.3183380365371704,8,184,868
1.0465866327285767,5,695,2893
1.0002578496932983,3,47,237
1.4258898496627808,10,148,724
1.3126487731933594,6,99,487
1.5748392343521118,1,19,105
1.5321863889694214,3,66,316
1.8105480670928955,2,17,95
1.0585861206054688,11,1768,8482
1.1851506233215332,4,292,1505
1.1806421279907227,3,116,662
1.1702239513397217,5,188,941
1.184620976448059,5,148,631
1.0965476036071777,2,217,1092
1.079785943031311,5,696,3020
1.242569923400879,2,90,359
1.3082200288772583,7,195,972
1.1035147905349731,2,57,294
1.0001718997955322,2,699,2880
1.4468172788619995,3,57,218
1.2925629615783691,23,706,3835
1.4328964948654175,7,157,715
1.0855956077575684,2,181,662
1.057868242263794,3,110,443
1.6696852445602417,2,43,196
1.392189383506775,4,91,451
1.7379852533340454,12,148,755
1.2874085903167725,14,393,1723
1.0343306064605713,1,211,1005
1.1764934062957764,5,184,827
1.0099997520446777,1,4,15
1.1325758695602417,1,117,592
1.4118813276290894,3,65,373
1.2362674474716187,5,142,770
1.0750430822372437,3,365,1676
1.4434093236923218,19,501,2085
1.1740132570266724,4,251,1022
1.0002562999725342,4,48,192
1.102445363998413,2,151,614
1.2376079559326172,3,216,921
2.5515713691711426,54,885,2022
1.9465261697769165,4,92,452
1.133673906326294,4,386,1267
1.0015426874160767,1,12,50
1.3966190814971924,2,47,214
1.2825053930282593,19,584,2210
1.347582221031189,2,76,402
1.0907889604568481,4,153,829
1.297431468963623,7,263,1362
1.19298255443573,2,47,235
1.5825614929199219,2,77,296
1.3568443059921265,1,109,489
1.2390130758285522,4,85,328
1.184990644454956,1,93,427
1.7063281536102295,4,126,562
1.5933831930160522,5,56,263
1.4578043222427368,4,108,579
1.3010414838790894,5,235,1246
1.0122076272964478,3,738,2328
1.3028534650802612,6,189,526
1.801465630531311,8,75,345
1.7489197254180908,5,76,378
1.3226290941238403,5,90,399
1.0002107620239258,2,224,1202
1.0884859561920166,15,662,2961
1.3257771730422974,1,25,138
1.0501697063446045,4,136,603
1.0230802297592163,4,2189,9224
1.28947913646698,7,214,1011
1.0712964534759521,1,242,1231
1.085953950881958,1,247,1243
1.1961870193481445,3,111,699
1.026437520980835,1,3363,14393
1.006903886795044,1,3369,14513
1.355556845664978,6,417,1327
1.8961834907531738,11,181,451
2.450026273727417,5,41,220
1.3271223306655884,1,23,142
1.109317660331726,2,58,214
1.2148692607879639,1,127,462
1.0798834562301636,9,1166,5750
1.2423423528671265,3,111,460
1.1228759288787842,14,577,2668
1.1329457759857178,2,170,792
1.1029467582702637,2,133,685
1.1003996133804321,5,400,1796
2.0048398971557617,2,7,33
1.1501660346984863,1,124,411
1.1304659843444824,2,232,1025
1.0002371072769165,4,74,337
1.1178268194198608,5,359,1634
1.1563829183578491,9,530,2877
1.7338948249816895,1,50,231
1.5478836297988892,3,43,175
1.1318787336349487,2,142,686
1.0955206155776978,69,3562,17471
1.7493687868118286,3,29,129
1.0834760665893555,4,434,1896
1.1415438652038574,1,378,1618
1.2681783437728882,2,110,579
1.20842707157135,10,462,2008
1.1036345958709717,8,601,3489
1.3388161659240723,7,260,1103
1.1930840015411377,2,75,309
1.0725136995315552,4,292,1256
1.036634922027588,2,237,1097
1.1113784313201904,1,94,407
1.1113784313201904,1,94,407
2.057239294052124,5,63,283
1.1345442533493042,3,232,990
1.5956459045410156,2,56,337
1.152060866355896,4,164,689
1.1747612953186035,16,421,1627
1.0912467241287231,17,847,2608
1.23054838180542,8,264,899
1.2552499771118164,3,148,571
1.6043246984481812,2,39,143
1.1166507005691528,3,116,490
1.1211752891540527,3,159,681
1.6451083421707153,2,74,369
1.0976577997207642,3,131,587
1.0736331939697266,3,351,1671
1.3511515855789185,12,268,1302
1.0002368688583374,2,75,271
1.260145902633667,2,46,229
1.320183515548706,4,146,907
1.19980788230896,3,274,1334
1.0647090673446655,2,260,1315
1.1565532684326172,2,36,104
2.277513265609741,2,27,111
1.21013343334198,15,555,3015
1.0324021577835083,4,315,1669
1.0484036207199097,2,151,789
2.3700196743011475,7,72,442
1.043861746788025,6,275,1408
1.1626627445220947,3,53,217
1.2166337966918945,42,1508,1866
1.2989966869354248,1,80,249
1.3428770303726196,1,85,351
1.5100982189178467,4,136,688
1.4325848817825317,1,20,105
1.3284568786621094,15,506,2437
1.2617250680923462,2,72,333
1.0703790187835693,4,453,1288
1.096450924873352,4,522,1562
1.2629624605178833,3,58,335
1.1587860584259033,4,297,1346
1.1993839740753174,5,167,657
1.0538785457611084,10,983,4267
1.0643188953399658,3,346,1796
1.9042799472808838,4,34,90
1.092414379119873,2,88,435
1.122184157371521,11,629,3305
1.1536608934402466,4,204,980
1.1642136573791504,9,561,2331
1.1259524822235107,4,342,1681
1.1640207767486572,3,246,1153
1.0346808433532715,8,323,39
1.1346956491470337,6,180,814
1.070584774017334,12,1054,3681
1.0390958786010742,3,202,1021
1.0852441787719727,3,343,1540
1.1509085893630981,3,291,1007
1.309553623199463,1,62,257
1.0235520601272583,4,2912,12947
1.4627312421798706,5,87,456
1.2382895946502686,11,611,3006
1.074680209159851,6,637,2752
1.1401246786117554,2,101,570
1.6083954572677612,12,291,1677
1.4684948921203613,2,49,257
1.1140825748443604,2,85,450
1.0607072114944458,2,374,1542
1.1169703006744385,4,267,1217
1.4055556058883667,6,231,836
1.2337602376937866,4,172,854
1.210209846496582,4,210,1055
1.1868752241134644,2,93,463
1.0789579153060913,1,113,609
1.2390379905700684,6,212,991
1.2493996620178223,1,121,657
1.1499505043029785,2,123,619
1.0291317701339722,2,663,3000
1.2683452367782593,1,30,136
1.2683452367782593,1,30,136
1.086464285850525,3,123,533
1.1832759380340576,2,86,359
1.4700487852096558,1,18,94
1.1113625764846802,5,386,1791
1.0777310132980347,9,567,282
1.1249949932098389,14,722,2715
1.0516467094421387,1,177,808
1.1303573846817017,5,420,2030
1.1593691110610962,3,99,535
1.5220166444778442,3,65,401
1.8377017974853516,4,42,230
1.5105353593826294,11,224,945
1.0317171812057495,3,487,2126
1.059144139289856,3,354,1715
1.0539838075637817,2,192,639
1.1934010982513428,5,185,849
1.0347586870193481,4,903,4187
1.0545209646224976,3,457,2288
1.219882607460022,8,272,1448
1.4325740337371826,4,90,452
1.1370422840118408,4,206,771
1.2658661603927612,1,28,117
1.3374184370040894,9,367,1632
1.1697759628295898,9,260,1036
1.0712931156158447,2,147,613
1.0438604354858398,4,196,829
1.0002195835113525,2,167,878
1.0583362579345703,3,109,529
1.1323531866073608,4,222,1033
1.1675193309783936,3,58,79
1.188302993774414,2,109,456
1.4038193225860596,2,100,518
1.0342007875442505,3,235,1118
1.0737255811691284,12,1094,5206
1.420743465423584,8,120,650
2.018916130065918,7,68,358
1.0377113819122314,4,186,1141
1.0002228021621704,2,146,804
1.1684399843215942,3,290,493
1.2606770992279053,8,448,1808
1.272866129875183,5,965,2838
1.0356483459472656,2,399,2078
1.0815964937210083,4,454,1793
1.1442975997924805,2,173,854
1.1038029193878174,2,63,283
1.1273150444030762,8,568,2787
1.2057472467422485,2,225,785
1.118917465209961,10,304,1639
1.097639799118042,5,488,1976
1.1010541915893555,2,147,572
1.1009855270385742,2,174,726
1.1167227029800415,4,448,1818
1.0518271923065186,5,632,2875
1.37226140499115,5,142,634
1.141545057296753,56,2423,11043
1.2043700218200684,12,718,3055
1.02290678024292,6,315,1266
1.0242516994476318,7,294,1232
1.1090985536575317,2,137,787
1.1963273286819458,4,137,684
1.0399724245071411,4,478,2345
1.2588022947311401,3,99,395
1.380308747291565,1,34,68
1.254791498184204,2,110,472
1.1011775732040405,3,167,551
1.1282193660736084,4,306,1449
1.2860898971557617,7,169,739
