global_semantic_similarity,num_edits,original_length,edited_length
0.8343730568885803,2,818,809
0.8268530964851379,2,641,843
0.6971453428268433,1,157,124
0.8186632394790649,5,3428,3672
0.8683745861053467,8,950,998
0.8395521640777588,2,1562,1014
0.8158730864524841,2,1014,1562
0.8614303469657898,8,1783,1853
0.852443516254425,8,1853,1782
0.7428048849105835,5,214,585
0.8449233770370483,6,325,359
0.8695735931396484,3,832,842
0.4475950598716736,3,93,698
0.7563974261283875,5,1404,1012
0.5900993347167969,2,29,28
0.5900993347167969,2,29,28
0.9561256170272827,10,7966,8117
0.8267678618431091,6,495,814
0.8263100981712341,7,1178,1353
0.8198593258857727,1,1043,1034
0.8480307459831238,1,677,686
0.8239671587944031,4,1751,2942
0.8707916140556335,3,1465,1468
0.8751783967018127,3,2767,2765
0.7872613072395325,1,937,966
0.6864722967147827,4,350,855
0.8234896659851074,2,525,653
0.9140257835388184,23,4823,4892
0.818962812423706,3,567,572
0.8788946866989136,11,2449,2258
0.8523156642913818,3,512,514
0.6044395565986633,6,289,566
0.8571546673774719,3,567,688
0.8664353489875793,4,2350,2352
0.9239845871925354,7,3834,3688
0.8261573314666748,3,826,863
0.653516948223114,2,60,196
0.7648734450340271,2,96,98
0.8310332298278809,6,570,934
0.318478524684906,84,141,7458
0.8451257944107056,7,2096,2101
0.7692736387252808,7,1381,537
0.6740376353263855,12,550,3878
0.8103525042533875,1,208,181
0.7968530654907227,1,182,159
0.7951979637145996,1,155,133
0.7984402775764465,3,174,273
0.7546181082725525,11,1414,2051
0.5327337384223938,1,270,163
0.6899046301841736,6,225,432
0.7035907506942749,15,803,456
0.8897122144699097,6,2352,2334
0.8414431810379028,2,573,579
0.8409932255744934,2,580,596
0.8546087145805359,4,3470,3324
0.8032767176628113,1,800,785
0.6919976472854614,8,2776,439
0.37712129950523376,18,4482,249
0.9581390023231506,10,9066,8699
0.7825440764427185,2,76,76
0.8361859917640686,1,464,464
0.8362265825271606,4,815,861
0.7331598997116089,8,1389,912
0.8524907827377319,9,1132,1351
0.8196040391921997,3,496,555
0.8549039363861084,4,1071,1130
0.8893830180168152,7,1780,1801
0.8858671188354492,10,3235,3211
0.8143718838691711,1,1113,1074
0.8141428828239441,3,687,1006
0.841701865196228,6,1632,1639
0.8913655281066895,5,2722,2677
0.8334802389144897,2,349,345
0.8600464463233948,2,408,411
0.7895335555076599,18,2543,2519
0.7807695269584656,6,545,844
0.8572139143943787,1,612,628
0.8522891998291016,3,703,698
0.6047871112823486,1,222,213
0.8693163990974426,5,1432,1457
0.7581603527069092,13,6003,909
0.8718330264091492,5,1407,1394
0.8473680019378662,8,2903,2533
0.8497174382209778,4,1358,1400
0.8461802005767822,4,1400,1356
0.8581277132034302,8,535,1073
0.8546395301818848,6,474,467
0.9137417078018188,5,4162,4520
0.9209572672843933,5,4520,4160
0.84236079454422,2,704,696
0.7956356406211853,3,863,308
0.9112293720245361,5,3615,3595
0.8114417791366577,2,682,657
0.7580000162124634,6,765,1579
0.7939966917037964,2,261,247
0.8095769286155701,3,250,236
0.8567952513694763,4,1029,936
0.8341099619865417,1,505,524
0.7893632054328918,7,879,854
0.7947837114334106,2,257,225
0.7610211968421936,10,2031,484
0.8747327923774719,4,2304,2442
0.8786114454269409,3,2442,2507
0.8638147711753845,4,1591,1607
0.8922068476676941,16,2753,2812
0.7807134985923767,9,528,659
0.8170826435089111,2,489,756
0.8144245147705078,2,756,489
0.8305385112762451,3,777,590
0.83048415184021,5,1875,1995
0.7414934635162354,2,59,59
0.6060816645622253,2,222,472
0.8334531784057617,5,928,603
0.8525171279907227,4,1365,1353
0.7955194115638733,3,298,969
0.911942720413208,4,2769,2776
0.8737088441848755,4,888,887
0.8859788179397583,6,1433,1478
0.8913163542747498,4,1478,1521
0.8803438544273376,16,1642,1433
0.742866039276123,13,788,1471
0.6407328248023987,4,585,514
0.7384217381477356,1,1051,935
0.8625977635383606,8,2041,2179
0.8425360321998596,3,958,779
0.9419173002243042,12,7818,7819
0.7838335633277893,2,494,630
0.7799290418624878,2,630,492
0.8315613269805908,13,935,604
0.855767548084259,3,1910,1943
0.8989088535308838,4,3182,3194
0.8413006663322449,7,703,879
0.8772122263908386,2,974,973
0.9306231141090393,7,4665,4487
0.8453094363212585,1,910,931
0.8107433915138245,2,264,256
0.8345902562141418,1,649,646
0.7133041024208069,1,646,729
0.8139430284500122,2,493,253
0.7629785537719727,3,250,373
0.8296475410461426,1,529,638
0.4827996790409088,1,535,266
0.8578458428382874,10,1384,1262
0.8209131956100464,2,652,754
0.7685025930404663,5,880,281
0.9190883040428162,10,3926,3926
0.8705216646194458,5,3012,3084
0.8410679697990417,2,754,761
0.887108325958252,6,1295,1309
0.830220639705658,2,602,824
0.8231992125511169,3,535,663
0.8701106905937195,6,1061,1066
0.8339819312095642,5,1209,1007
0.7318266034126282,2,90,126
0.9266999363899231,6,5934,5938
0.6223470568656921,2,336,145
0.8655857443809509,3,1052,943
0.8555895090103149,4,2397,2134
0.8417871594429016,4,380,961
0.8749484419822693,3,961,982
0.8319795727729797,3,1242,1210
0.47829878330230713,1,18,73
0.8054351806640625,3,500,410
0.8578394055366516,3,477,472
0.7755703330039978,7,1312,3836
0.8823808431625366,3,2126,2202
0.8220481276512146,2,533,596
0.7217664122581482,8,397,405
0.8222696781158447,3,669,1509
0.8564813137054443,5,996,1218
0.7761359214782715,4,984,1892
0.8510727286338806,5,1898,1969
0.8434730768203735,13,3998,3501
0.8825059533119202,4,1533,1606
0.826042652130127,13,938,899
0.6221951246261597,1,397,275
0.5981943607330322,2,242,397
0.8345947265625,3,586,584
0.8491854667663574,35,3796,8220
0.8016597628593445,2,456,672
0.825812816619873,3,682,701
0.8273001909255981,5,1003,995
0.8039658069610596,7,530,531
0.7959239482879639,3,869,795
0.8187850713729858,2,100,101
0.9114575386047363,11,2684,3508
0.6418526768684387,1,283,268
0.7192312479019165,3,268,654
0.7504046559333801,4,160,165
0.9317450523376465,16,4150,4247
0.7950565814971924,7,285,739
0.864667534828186,4,623,630
0.7911688089370728,3,340,425
0.9419819712638855,46,7818,7733
0.678787350654602,7,383,1269
0.8555381894111633,12,1860,1778
0.7866317629814148,10,1419,1770
0.40519779920578003,3,424,273
0.5792140960693359,4,255,411
0.7788248658180237,3,411,425
0.8666149973869324,4,915,861
0.7816822528839111,13,867,630
0.6598237156867981,2,805,1205
0.7988486886024475,2,244,390
0.7542721033096313,7,1226,1281
0.8185344934463501,3,264,264
0.8524603247642517,1,723,730
0.7139716744422913,3,482,943
0.852501630783081,9,944,890
0.745526909828186,3,608,687
0.8130710124969482,5,453,589
0.8356667160987854,2,566,767
0.7720903754234314,2,139,174
0.803649365901947,1,173,210
0.814849317073822,2,211,204
0.780134379863739,10,852,1038
0.825314998626709,4,280,277
0.8086246252059937,10,2289,2305
0.8593348860740662,2,493,492
0.8505820035934448,1,646,652
0.775424599647522,3,665,690
0.7965311408042908,3,690,663
0.8579447269439697,4,1804,1811
0.6981524229049683,2,397,389
0.8369486331939697,3,273,289
0.8275739550590515,6,484,497
0.692293643951416,4,509,3013
0.9139220714569092,14,4473,3994
0.8477678894996643,2,1203,1203
0.8375369310379028,2,319,331
0.8185881972312927,4,333,439
0.7777784466743469,9,1450,2029
0.870363175868988,4,860,857
0.42568206787109375,2,223,34
0.6219848990440369,11,911,942
0.9170469045639038,15,4702,4710
0.7869482040405273,5,2032,2810
0.8429903388023376,4,552,559
0.8277266621589661,3,459,449
0.8536694049835205,2,564,493
0.3847362697124481,1,253,16
0.7790774703025818,15,1166,1004
0.6937438249588013,3,2046,1006
0.7953771352767944,2,464,436
0.9411162734031677,10,4166,5805
0.8612650632858276,1,540,530
0.8422010540962219,2,567,577
0.8551018834114075,3,1025,1279
0.7769442796707153,5,699,699
0.8605245351791382,3,1509,1571
0.23735551536083221,17,1597,7130
0.24671851098537445,2,1225,298
0.8375920057296753,6,1180,1162
0.8726005554199219,18,1820,1743
0.8414814472198486,1,884,889
0.8235325217247009,3,464,450
0.89419025182724,6,2365,2385
0.9282527565956116,9,4357,4321
0.8556519746780396,5,996,994
0.8469078540802002,8,1491,1504
0.830762505531311,4,922,984
0.7991048693656921,3,272,332
0.7425588965415955,4,578,261
0.8867111206054688,8,1749,1749
0.8596567511558533,2,1474,1499
0.7633277177810669,1,130,132
0.8079468607902527,1,152,148
0.8766947984695435,4,1728,1816
0.8800359964370728,2,1815,1814
0.8292282223701477,3,223,248
0.8606748580932617,7,1653,1638
0.7974377274513245,1,538,489
0.6504830718040466,6,369,509
0.8139591217041016,2,154,157
0.8479053378105164,2,338,345
0.8103399276733398,9,912,2362
0.8547637462615967,5,1355,1372
0.4735388457775116,1,744,80
0.8183099627494812,2,472,480
0.9126731753349304,18,3033,2890
0.8870401382446289,3,4000,3794
0.9036293029785156,11,3796,3659
0.8187362551689148,1,192,152
0.8209788203239441,1,485,521
0.8600818514823914,5,1223,1296
0.8134152293205261,2,159,223
0.8344130516052246,3,235,245
0.8430207967758179,2,809,810
0.7994478940963745,1,385,344
0.8601792454719543,4,2365,2331
0.8024518489837646,8,3681,3844
0.7811236381530762,7,447,542
0.8331083655357361,7,649,613
0.8279833197593689,2,437,437
0.8075464367866516,1,241,259
0.8532058000564575,3,1120,755
0.8733306527137756,3,481,721
0.7749444246292114,4,1560,812
0.8418951630592346,3,866,1209
0.8442655205726624,3,1209,1273
0.7867162823677063,3,342,343
0.9623004198074341,16,12944,13152
0.8900457620620728,10,2460,2454
0.878615140914917,6,2944,2642
0.8190824389457703,3,475,474
0.838044285774231,4,695,813
0.8321957588195801,4,813,695
0.8039101362228394,9,450,497
0.7900375723838806,2,362,368
0.8862746357917786,10,2405,2369
0.7951300740242004,3,256,256
0.7438192367553711,1,88,363
0.7153320908546448,5,364,588
0.9162668585777283,5,3479,3479
0.6281141042709351,2,992,478
0.7490758299827576,3,1083,1085
0.8856732845306396,3,1527,1601
0.899273157119751,18,3122,2958
0.8285574316978455,2,373,534
0.8774842023849487,16,2202,2407
0.7837405204772949,3,182,348
0.8664734959602356,4,1286,1310
0.8180392980575562,2,598,1234
0.8692178726196289,6,1427,2342
0.8457289934158325,5,1359,2406
0.8367630243301392,2,596,575
0.8635069131851196,4,776,613
0.8634581565856934,3,1064,1092
0.7993586659431458,4,1510,1894
0.7794040441513062,4,264,224
0.8425703048706055,3,536,518
0.5657896995544434,1,33,9
0.5857678055763245,1,1213,613
0.8744149208068848,9,1337,1342
0.8263905644416809,2,358,277
0.850040853023529,2,1446,1458
0.7912270426750183,2,420,407
0.7402777075767517,6,481,986
0.8920632600784302,4,2915,2943
0.8161790370941162,5,921,1400
0.9039711356163025,6,2388,2585
0.8394894599914551,4,673,773
0.8323119878768921,1,507,316
0.5488795638084412,1,54,9
0.8133400678634644,2,941,941
0.9602349400520325,37,7912,7911
0.8682529926300049,10,2085,2085
0.8518839478492737,2,483,494
0.9359068870544434,9,6283,6056
0.8380847573280334,3,1474,1465
0.8185189366340637,4,1173,1222
0.816437304019928,7,514,478
0.8528496623039246,2,1171,1186
0.7571984529495239,3,549,526
0.8187256455421448,3,2001,1987
0.8697312474250793,2,489,491
0.8582818508148193,4,758,1026
0.8592035174369812,14,2362,1833
0.5061492919921875,1,643,49
0.7648265361785889,3,194,273
0.8528764843940735,11,1234,1213
0.9076746702194214,9,4479,4620
0.8126968145370483,4,785,833
0.8046165108680725,3,824,813
0.8049286007881165,3,537,696
0.8194326162338257,3,1420,725
0.7781670093536377,7,845,2022
0.8268291354179382,3,636,474
0.849749743938446,2,469,479
0.8812766671180725,9,3187,3187
0.8099617958068848,3,707,486
0.9000332355499268,11,4904,3751
0.7755410075187683,6,1680,984
0.8683657050132751,2,660,657
0.8703736662864685,2,657,658
0.8073276877403259,1,196,184
0.8848029375076294,10,1285,1297
0.835052490234375,4,2507,2529
0.7697953581809998,7,2392,2436
0.8822078704833984,4,1775,1710
0.8550784587860107,5,682,676
0.7959636449813843,5,965,1069
0.813897967338562,16,3316,11789
0.8076010942459106,2,164,200
0.874040424823761,4,2426,2437
0.8697313070297241,15,1987,1999
0.8518828749656677,1,730,770
0.7744763493537903,4,679,753
0.9194666743278503,3,3499,3532
0.5691929459571838,1,55,9
0.8613184690475464,4,1444,1448
0.8227640390396118,3,968,972
0.8346466422080994,1,622,600
0.8047415614128113,1,748,332
0.9491267204284668,3,4426,4797
0.8536018133163452,4,828,584
0.8581174612045288,6,552,557
0.842477023601532,3,670,667
0.8693526983261108,3,984,934
0.8612826466560364,2,662,662
0.860970675945282,2,662,662
0.7047991752624512,1,402,402
0.8290665149688721,3,282,263
0.8365063667297363,4,680,680
0.8713429570198059,4,2506,2500
0.7505941987037659,2,100,108
0.8628118634223938,4,831,861
0.8112007975578308,1,569,586
0.8318746089935303,5,982,1532
0.8602098822593689,7,1798,2538
0.8342037796974182,6,775,929
0.8497055768966675,4,378,456
0.8206779956817627,3,710,756
0.83059161901474,3,758,769
0.7053738236427307,2,280,282
0.8835706114768982,3,946,948
0.8914368152618408,12,3657,3567
0.8500961661338806,4,1049,1027
0.8586812615394592,2,1354,1368
0.8588550686836243,2,1378,1353
0.870788037776947,3,1567,2965
0.8432030081748962,5,1358,1334
0.825884997844696,2,665,792
0.7557874917984009,4,249,164
0.8836312890052795,3,2178,2158
0.8835280537605286,2,1241,1226
0.8304917812347412,6,1320,1386
0.8298766613006592,6,491,496
0.6061866283416748,1,830,909
0.7468816041946411,2,847,781
0.864933431148529,4,1043,1141
0.8233527541160583,2,1072,1074
0.8476250767707825,3,567,570
0.8050928115844727,2,264,260
0.7909147143363953,5,905,1123
0.7971830368041992,2,249,249
0.8422632813453674,4,944,931
0.827673077583313,4,713,700
0.8750472068786621,4,2912,2912
0.8220499157905579,6,1406,1334
0.7928333878517151,12,1862,1341
0.7840982675552368,3,468,463
0.8623008131980896,2,3128,2314
0.8165782690048218,2,845,841
0.7534451484680176,3,1103,1501
0.5264619588851929,2,662,74
0.8409004211425781,4,1079,1068
0.7719262838363647,3,361,268
0.7513910531997681,6,565,770
0.14130602777004242,10,16,4320
0.8691373467445374,4,977,977
0.8522123694419861,3,1426,1344
0.7374085783958435,2,464,456
0.7216225862503052,4,556,163
0.826127827167511,3,544,556
0.8518683314323425,6,1639,1651
0.8130176067352295,2,408,402
0.8159305453300476,1,894,920
0.8634008169174194,3,1222,1214
0.8620257377624512,3,578,589
0.809969425201416,2,351,360
0.829364001750946,1,362,321
0.8868288397789001,3,2426,2427
0.6216890215873718,2,614,516
0.894059419631958,9,907,937
0.92130047082901,4,4501,4351
0.8693538308143616,2,2212,2164
0.8634839057922363,3,842,860
0.730345606803894,1,206,341
0.7591341733932495,3,238,206
0.7258036136627197,4,357,242
0.8439239263534546,3,567,531
0.801756739616394,4,251,269
0.8051432371139526,3,933,524
0.8679584860801697,4,1495,1218
0.7613890767097473,2,627,179
0.836919903755188,3,384,547
0.8720990419387817,3,1714,1681
0.8211818933486938,2,904,890
0.8073477745056152,4,1644,1249
0.6952051520347595,3,104,299
0.7576968669891357,3,383,766
0.8508657217025757,10,1666,1745
0.8407611846923828,10,1623,1385
0.8532565236091614,7,962,945
0.9006973505020142,4,2682,2683
0.8170351386070251,3,318,319
0.8613672256469727,4,1412,1148
0.8656783699989319,1,802,817
0.803743839263916,8,595,668
0.8621996641159058,4,902,1005
0.810248076915741,2,304,298
0.8337231874465942,2,542,542
0.8973867893218994,14,2793,2793
0.8277227282524109,2,359,348
0.3533804714679718,2,12,1073
0.790096640586853,3,2586,1486
0.8109570741653442,5,573,1033
0.7531758546829224,2,164,208
0.8815436959266663,8,1862,1910
0.8510884642601013,8,1298,1312
0.8192119598388672,5,545,789
0.8324174284934998,11,1169,979
0.7749194502830505,5,429,381
0.8474404811859131,29,2723,3990
0.8188639879226685,3,379,810
0.8436254858970642,1,1064,962
0.8491722941398621,4,968,1056
0.8235892653465271,3,366,356
0.7903404235839844,8,1041,972
0.8551616668701172,5,837,767
0.8950342535972595,14,3585,3585
0.7584225535392761,4,595,412
0.846337616443634,2,547,554
0.8474922180175781,1,554,552
0.8343008160591125,2,497,495
0.8343026041984558,3,818,821
0.8181543946266174,2,330,333
0.9123163223266602,18,4945,4590
0.8575068116188049,2,312,309
0.8544074892997742,2,309,312
0.8381801247596741,1,413,413
0.5215416550636292,2,353,831
0.5800715088844299,9,185,2651
0.8566842675209045,4,1533,1531
0.8379775881767273,4,782,767
0.42663657665252686,1,257,21
0.7866322994232178,2,170,141
0.7386646270751953,3,753,1030
0.8299258351325989,2,975,673
0.8428699970245361,2,672,661
0.8088943958282471,4,512,1178
0.8690159916877747,2,991,995
0.7936880588531494,2,171,175
0.8863075971603394,2,2122,2104
0.7987269759178162,4,152,153
0.8450675010681152,2,1024,836
0.8363102674484253,3,704,1145
0.8067684173583984,3,1146,704
0.8948869109153748,6,2436,2473
0.795120120048523,3,429,694
0.8109140396118164,4,362,350
0.8493168354034424,15,3491,3464
0.8078108429908752,3,1019,926
0.8445273041725159,14,1360,1359
0.7977340817451477,2,1188,845
0.8507441282272339,9,2331,2700
0.8197697401046753,9,1103,1202
0.8423599004745483,2,1312,1351
0.8139414191246033,5,1823,960
0.8235807418823242,5,963,1823
0.8422501087188721,2,356,377
0.8682219982147217,4,1117,1141
0.8584984540939331,3,861,861
0.8287349343299866,4,941,927
0.8470577001571655,2,820,972
0.7989521026611328,7,391,726
0.7632355690002441,7,743,403
0.6264181137084961,3,173,395
0.9249089360237122,15,4559,4329
0.8639876842498779,3,1848,1862
0.7911592721939087,24,1386,4755
0.822269856929779,6,346,286
0.8692740797996521,9,1226,2313
0.8502998948097229,5,911,986
0.8578335642814636,2,985,1028
0.5904535055160522,9,676,1648
0.8498772978782654,2,2139,1755
0.6753377318382263,2,846,153
0.9016785025596619,14,3866,3897
0.8220940828323364,3,111,110
0.8627604842185974,2,477,526
0.864624559879303,2,486,477
0.8229939937591553,9,856,873
0.7754501104354858,4,1642,1582
0.5324490070343018,4,147,129
0.8019217252731323,1,507,561
0.8379289507865906,4,721,765
0.9309253692626953,14,6535,6678
0.8823612332344055,1,2389,2386
0.7707642912864685,2,55,55
0.7797679901123047,3,368,246
0.8212615251541138,6,468,446
0.8720190525054932,7,3619,2789
0.8035202622413635,7,1790,1757
0.853992223739624,9,656,625
0.841640830039978,4,412,426
0.8641899228096008,3,702,736
0.6724632978439331,3,324,367
0.8318610191345215,3,631,504
0.8636022806167603,4,2044,2432
0.8952318429946899,2,2429,2429
0.8116905689239502,4,497,528
0.8489136695861816,2,1060,1037
0.7612155675888062,1,147,101
0.6282690763473511,2,66,147
0.6872950792312622,3,399,376
0.815716028213501,2,501,545
0.7791957259178162,2,691,312
0.8512446880340576,5,1729,1711
0.8004658222198486,3,495,501
0.7992132306098938,4,666,625
0.7967638373374939,3,864,856
0.8811331987380981,5,2413,2344
0.8365321159362793,1,419,419
0.8690712451934814,20,2408,2394
0.8755477666854858,3,1950,2062
0.835603654384613,2,219,215
0.6020373702049255,1,100,161
0.8253403902053833,4,746,755
0.8632444143295288,3,1305,1284
0.6973393559455872,4,180,180
0.747419536113739,1,176,148
0.9125002026557922,9,4864,3810
0.850523829460144,3,921,926
0.9141088724136353,14,5034,3985
0.8258342742919922,8,1921,1909
0.8205885291099548,6,2089,3110
0.8435338139533997,2,900,829
0.8357388377189636,5,1583,1636
0.6785336136817932,3,161,556
0.6978286504745483,19,961,3679
0.7474889159202576,1,84,63
0.7357392311096191,3,726,701
0.8407338857650757,4,311,334
0.771324872970581,2,725,723
0.7541673183441162,3,166,181
0.8459528684616089,5,2215,1970
0.8282139301300049,5,440,437
0.5485891103744507,1,70,9
0.8211192488670349,30,1849,2754
0.8685610890388489,2,1256,1282
0.8942461609840393,3,2574,2613
0.8862895369529724,5,2301,2301
0.7236339449882507,25,9128,822
0.7407018542289734,3,161,96
0.74493008852005,3,648,594
0.8480786681175232,3,785,785
0.8620918989181519,3,452,452
0.8599075675010681,2,656,656
0.8213742971420288,1,607,581
0.8665836453437805,7,2263,2296
0.6874690055847168,1,363,224
0.8751882314682007,5,2166,1907
0.7875058650970459,1,284,425
0.8112500905990601,4,1225,1238
0.8265631198883057,4,1238,1225
0.6453444957733154,8,563,1598
0.8611863255500793,6,1976,1977
0.9214038848876953,17,4669,4841
0.8160812258720398,2,547,547
0.8309130668640137,2,617,577
0.8133209943771362,10,688,570
0.8562971353530884,7,1594,1570
0.8052818775177002,3,489,496
0.7767914533615112,3,396,395
0.7924948930740356,1,292,339
0.9276725649833679,3,4954,4959
0.8756078481674194,10,2627,2641
0.8833949565887451,14,2257,2259
0.840893566608429,1,514,722
0.8308181166648865,4,776,753
0.8253858685493469,4,753,776
0.8313165903091431,3,775,772
0.8291576504707336,1,772,764
0.829902172088623,1,764,772
0.823701024055481,3,421,402
0.8314533233642578,5,657,677
0.9405889511108398,11,307897,308738
0.9405889511108398,11,308739,307896
0.9405889511108398,2,307892,307897
0.8656678199768066,5,1108,1135
0.8712086081504822,6,1203,815
0.904707133769989,7,3592,3578
0.8734487295150757,8,4786,4829
0.8454811573028564,10,1538,1557
0.7927088141441345,5,655,707
0.8207378387451172,4,748,731
0.6845481991767883,2,730,958
0.8269175291061401,3,702,785
0.8031672239303589,3,520,570
0.8215004801750183,1,233,212
0.7546606659889221,11,633,809
0.8633760213851929,2,1585,1604
0.85536128282547,3,819,854
0.9265680313110352,4,3623,3767
0.9127192497253418,11,3092,3155
0.8388725519180298,2,411,411
0.8279695510864258,7,1253,1343
0.8268994092941284,2,683,555
0.8505654335021973,5,1080,879
0.8481894135475159,2,831,830
0.8302364349365234,2,715,671
0.8699573874473572,10,1614,1597
0.8176078796386719,4,449,463
0.851464033126831,3,1132,1090
0.8208039999008179,2,719,855
0.8960621356964111,9,3535,3428
0.8684606552124023,10,2357,2287
0.8462188839912415,14,1704,1460
0.8082298636436462,2,336,339
0.8544443845748901,6,1007,1001
0.8576931953430176,3,1387,1387
0.9548818469047546,19,7910,7908
0.5125722289085388,2,12,50
0.8417024612426758,7,2460,1652
0.7831919193267822,8,1582,1484
0.8686845302581787,2,1354,1172
0.861473798751831,1,363,359
0.8550016283988953,1,326,306
0.47907754778862,9,1891,363
0.8654751181602478,9,2518,2523
0.8568264842033386,5,556,639
0.7919211387634277,3,207,397
0.7515670657157898,2,283,281
0.7936854958534241,5,429,389
0.8696128129959106,2,2051,2569
0.8073426485061646,3,387,384
0.8510106801986694,4,1448,1485
0.8397014737129211,5,2292,1520
0.8625248074531555,4,1082,1080
0.7831861972808838,3,385,403
0.8594119548797607,2,375,376
0.7702351808547974,2,110,132
0.8756877779960632,4,1101,1047
0.8248530626296997,1,343,327
0.5339082479476929,1,206,59
0.9101046323776245,14,2978,3051
0.9047238230705261,11,3410,3405
0.8238278031349182,2,933,1121
0.8921257257461548,10,3154,4282
0.7433539628982544,2,91,91
0.8222382068634033,1,600,609
0.8276405930519104,1,609,600
0.8771371245384216,8,1569,1449
0.8484870195388794,7,875,875
0.3574172556400299,20,5240,1220
0.7295811772346497,2,264,120
0.8447248339653015,2,438,452
0.7892110347747803,7,1403,1248
0.8321250081062317,4,274,281
0.7825669050216675,10,2737,2746
0.8213536143302917,2,233,265
0.7961506843566895,1,913,741
0.8062865138053894,7,758,789
0.4273507297039032,2,76,1219
0.8568513989448547,1,422,431
0.8424984812736511,4,335,346
0.8005824089050293,2,108,113
0.7629085779190063,2,155,144
0.7828717827796936,1,145,112
0.7462818622589111,3,797,851
0.8732382655143738,15,1956,1909
0.927245020866394,14,5654,5682
0.8403993844985962,8,2205,1980
0.8720422983169556,1,573,597
0.7622569799423218,4,1834,1395
0.773483395576477,1,108,107
0.8663038015365601,3,1856,1903
0.8326921463012695,2,434,434
0.8157552480697632,3,870,439
0.9274843335151672,26,4834,4724
0.8377295732498169,3,1372,907
0.7331377267837524,3,188,226
0.8595007061958313,3,2135,1581
0.9283044934272766,3,4491,4646
0.8444092869758606,3,2026,2036
0.850705623626709,2,1001,1001
0.8353073596954346,3,722,722
0.8670963644981384,5,1488,1527
0.7611718773841858,2,350,347
0.7680766582489014,1,196,251
0.8754634261131287,2,984,983
0.8101677894592285,2,462,462
0.854185938835144,3,939,999
0.8505486845970154,5,1002,974
0.8661792278289795,6,1383,1378
0.7774019241333008,3,347,539
0.8993644118309021,10,3445,3405
0.8243219256401062,3,283,301
0.7835017442703247,18,2183,2102
0.8941667675971985,11,3029,3079
0.8679861426353455,3,935,857
0.8636808395385742,3,400,416
0.890494704246521,6,2728,2715
0.8258206844329834,6,651,728
0.8761458396911621,3,408,545
0.8741390705108643,4,2256,2412
0.8429167866706848,5,1123,848
0.8503534197807312,1,1161,1155
0.454684317111969,4,637,1501
0.8638316988945007,12,2180,2164
0.8340582251548767,3,1081,1045
0.8301243185997009,2,546,554
0.9526971578598022,15,7694,7709
0.8275758028030396,1,239,271
0.8370633721351624,10,1565,1632
0.8473591208457947,5,457,621
0.6625219583511353,2,273,214
0.788597047328949,12,1667,1473
0.7624791264533997,7,634,496
0.6313284635543823,17,516,934
0.7194733619689941,2,256,213
0.9389230012893677,47,7529,7646
0.8315141797065735,17,1509,1537
0.7886693477630615,1,178,185
0.8442880511283875,2,276,287
0.8309983611106873,4,1155,1353
0.7549822926521301,2,581,560
0.8280923366546631,3,219,217
0.9360772967338562,10,6266,6363
0.9144255518913269,4,3974,4018
0.7836304903030396,2,169,328
0.8393436670303345,3,445,414
0.7493221759796143,7,416,344
0.7646370530128479,2,583,528
0.8080031275749207,2,528,582
0.6617253422737122,2,182,100
0.8454039096832275,3,1032,1107
0.7022925019264221,3,593,249
0.885725736618042,5,3035,2979
0.8741743564605713,1,1293,1288
0.9201442003250122,9,6107,6064
0.8081613183021545,3,292,353
0.8601811528205872,2,2056,1395
0.8555129766464233,9,1369,1425
0.851028561592102,11,1627,1648
0.9416917562484741,5,4124,4129
0.8642150163650513,2,2063,2092
0.7299919724464417,4,257,256
0.7747246623039246,4,307,304
0.7566950917243958,4,304,307
0.8889172077178955,12,3859,4102
0.8066909313201904,3,413,414
0.8729231357574463,4,1608,1632
0.9015297293663025,2,1634,1634
0.7928460240364075,3,351,385
0.41511717438697815,4,21,1399
0.8551851511001587,4,1198,1067
0.8397443294525146,2,586,605
0.7865758538246155,2,203,203
0.8032522201538086,3,338,361
0.465059369802475,5,1440,938
0.8151564598083496,1,180,187
0.8759692907333374,1,1164,886
0.8219195008277893,4,322,591
0.8172585964202881,2,131,130
0.75542813539505,11,1211,1109
0.9183872938156128,9,4781,4738
0.7816621661186218,4,323,372
0.7062466144561768,1,83,113
0.9596927165985107,39,12193,12109
0.8510092496871948,2,338,335
0.8482018113136292,4,338,310
0.8573377132415771,4,309,288
0.8282421827316284,3,288,254
0.8907994031906128,5,2950,2950
0.6854316592216492,5,1793,465
0.3486616611480713,6,2348,430
0.7023136019706726,19,1438,5440
0.7941616773605347,1,700,700
0.6989753842353821,3,861,808
0.8138892650604248,4,344,339
0.7497088313102722,1,136,133
0.8472327589988708,2,613,584
0.8568225502967834,5,1050,1102
0.8478701114654541,2,620,599
0.83811354637146,3,353,414
0.8318630456924438,1,313,316
0.8010842800140381,5,417,417
0.8310311436653137,4,653,551
0.804077684879303,2,353,381
0.8465548753738403,4,1073,1502
0.8886802196502686,5,3517,3405
0.7567951679229736,2,836,761
0.8611781597137451,3,826,826
0.785918653011322,1,366,586
0.878338098526001,8,2112,2120
0.9321150779724121,14,10886,9809
0.8173916935920715,2,570,736
0.8503939509391785,20,4237,2689
0.8721590638160706,8,1861,1868
0.8410525321960449,4,445,437
0.828518271446228,3,432,457
0.8470847010612488,4,781,782
0.8523173332214355,5,647,623
0.8618455529212952,1,766,744
0.8910661339759827,5,2438,2442
0.8841177821159363,13,6492,3342
